Genotype,Envir,Latitude,Longitude,T6,Lat,Lon,T6_spats_residuals,T6_spats_geno_pred_values,T6_spats_adj_pheno
GL2_1_C_YA,YA_2018_C,56.91,-5.13,7,56.91,-5.13,-1.50159283538942,4.68502508477548,3.18343224938605
GL3_12_C_YA,YA_2018_C,56.91,-5.13,14,56.91,-5.13,1.99840716461059,8.18502508477546,10.1834322493861
GL4_5_C_YA,YA_2018_C,56.91,-5.13,7,56.91,-5.13,-1.50159283538942,4.68502508477548,3.18343224938605
GL7_10_C_YA,YA_2018_C,56.91,-5.13,7,56.91,-5.13,-1.50159283538942,4.68502508477548,3.18343224938605
GL8_19_C_YA,YA_2018_C,56.91,-5.13,14,56.91,-5.13,1.99840716461059,8.18502508477546,10.1834322493861
GT2_18_C_YA,YA_2018_C,57.05,-2.86,7,57.05,-2.86,-0.890029465624313,5.29658845454059,4.40655898891628
GT6_30_C_YA,YA_2018_C,57.05,-2.86,14,57.05,-2.86,2.6099705343757,8.79658845454058,11.4065589889163
GT7_12_C_YA,YA_2018_C,57.05,-2.86,7,57.05,-2.86,-0.890029465624313,5.29658845454059,4.40655898891628
GT8_19_C_YA,YA_2018_C,57.05,-2.86,7,57.05,-2.86,-0.890029465624313,5.29658845454059,4.40655898891628
RD1_23_C_YA,YA_2018_C,57.89,-4.98,7,57.89,-4.98,-1.21982223764187,4.96679568252303,3.74697344488115
RD2_22_C_YA,YA_2018_C,57.89,-4.98,14,57.89,-4.98,2.28017776235814,8.46679568252301,10.7469734448812
RD3_4_C_YA,YA_2018_C,57.89,-4.98,14,57.89,-4.98,2.28017776235814,8.46679568252301,10.7469734448812
RD5_30_C_YA,YA_2018_C,57.89,-4.98,7,57.89,-4.98,-1.21982223764187,4.96679568252303,3.74697344488115
RD7_12_C_YA,YA_2018_C,57.89,-4.98,7,57.89,-4.98,-1.21982223764187,4.96679568252303,3.74697344488115
RD9_18_C_YA,YA_2018_C,57.89,-4.98,7,57.89,-4.98,-1.21982223764187,4.96679568252303,3.74697344488115
BE2_1_C_YA,YA_2019_C,57.63,-5.35,7,57.63,-5.35,0.00141353578687742,11.5323374332788,11.5337509690657
BE3_20_C_YA,YA_2019_C,57.63,-5.35,7,57.63,-5.35,0.00141353578687742,11.5323374332788,11.5337509690657
BE4_23_C_YA,YA_2019_C,57.63,-5.35,7,57.63,-5.35,0.00141353578687742,11.5323374332788,11.5337509690657
BE5_19_C_YA,YA_2019_C,57.63,-5.35,7,57.63,-5.35,0.00141353578687742,11.5323374332788,11.5337509690657
BE7_6_C_YA,YA_2019_C,57.63,-5.35,7,57.63,-5.35,0.00141353578687742,11.5323374332788,11.5337509690657
BE8_19_C_YA,YA_2019_C,57.63,-5.35,7,57.63,-5.35,0.00141353578687742,11.5323374332788,11.5337509690657
BE9_21_C_YA,YA_2019_C,57.63,-5.35,7,57.63,-5.35,0.00141353578687742,11.5323374332788,11.5337509690657
GA10_27_C_YA,YA_2019_C,57.27,-4.92,7,57.27,-4.92,-1.68165713453033,9.84926676296161,8.16760962843128
GA3_27_C_YA,YA_2019_C,57.27,-4.92,9,57.27,-4.92,-0.681657134530338,10.8492667629616,10.1676096284313
GA5_23_C_YA,YA_2019_C,57.27,-4.92,18,57.27,-4.92,3.81834286546965,15.3492667629616,19.1676096284313
GA6_27_C_YA,YA_2019_C,57.27,-4.92,18,57.27,-4.92,3.81834286546965,15.3492667629616,19.1676096284313
GA7_23_C_YA,YA_2019_C,57.27,-4.92,7,57.27,-4.92,-1.68165713453033,9.84926676296161,8.16760962843128
GA9_12_C_YA,YA_2019_C,57.27,-4.92,7,57.27,-4.92,-1.68165713453033,9.84926676296161,8.16760962843128
GL2_1_C_YA,YA_2019_C,56.91,-5.13,7,56.91,-5.13,-1.21989849034821,10.3110254071437,9.09112691679553
GL3_12_C_YA,YA_2019_C,56.91,-5.13,18,56.91,-5.13,4.28010150965178,15.8110254071437,20.0911269167955
GL4_5_C_YA,YA_2019_C,56.91,-5.13,7,56.91,-5.13,-1.21989849034821,10.3110254071437,9.09112691679553
GL7_10_C_YA,YA_2019_C,56.91,-5.13,7,56.91,-5.13,-1.21989849034821,10.3110254071437,9.09112691679553
GL8_19_C_YA,YA_2019_C,56.91,-5.13,6,56.91,-5.13,-1.71989849034821,9.81102540714374,8.09112691679553
GT2_18_C_YA,YA_2019_C,57.05,-2.86,7,57.05,-2.86,-0.0325313964203087,11.4983925010716,11.4658611046513
GT6_30_C_YA,YA_2019_C,57.05,-2.86,7,57.05,-2.86,-0.0325313964203087,11.4983925010716,11.4658611046513
GT7_12_C_YA,YA_2019_C,57.05,-2.86,7,57.05,-2.86,-0.0325313964203087,11.4983925010716,11.4658611046513
GT8_19_C_YA,YA_2019_C,57.05,-2.86,7,57.05,-2.86,-0.0325313964203087,11.4983925010716,11.4658611046513
RD1_23_C_YA,YA_2019_C,57.89,-4.98,7,57.89,-4.98,-0.115055650984099,11.4158682465078,11.3008125955237
RD2_22_C_YA,YA_2019_C,57.89,-4.98,7,57.89,-4.98,-0.115055650984099,11.4158682465078,11.3008125955237
RD3_4_C_YA,YA_2019_C,57.89,-4.98,7,57.89,-4.98,-0.115055650984099,11.4158682465078,11.3008125955237
RD5_30_C_YA,YA_2019_C,57.89,-4.98,7,57.89,-4.98,-0.115055650984099,11.4158682465078,11.3008125955237
RD7_12_C_YA,YA_2019_C,57.89,-4.98,7,57.89,-4.98,-0.115055650984099,11.4158682465078,11.3008125955237
RD9_18_C_YA,YA_2019_C,57.89,-4.98,7,57.89,-4.98,-0.115055650984099,11.4158682465078,11.3008125955237
BE2_11_B_YA,YA_2015_B,57.63,-5.35,7,57.63,-5.35,0.00147692114345066,11.0958046264884,11.0972815476319
BE4_20_B_YA,YA_2015_B,57.63,-5.35,7,57.63,-5.35,0.00147692114345066,11.0958046264884,11.0972815476319
BE5_27_B_YA,YA_2015_B,57.63,-5.35,7,57.63,-5.35,0.00147692114345066,11.0958046264884,11.0972815476319
BE7_12_B_YA,YA_2015_B,57.63,-5.35,7,57.63,-5.35,0.00147692114345066,11.0958046264884,11.0972815476319
BE8_4_B_YA,YA_2015_B,57.63,-5.35,7,57.63,-5.35,0.00147692114345066,11.0958046264884,11.0972815476319
GA10_20_B_YA,YA_2015_B,57.27,-4.92,7,57.27,-4.92,-0.914898940538614,10.1794287648064,9.26452982426776
GA3_18_B_YA,YA_2015_B,57.27,-4.92,13,57.27,-4.92,2.08510105946137,13.1794287648064,15.2645298242678
GA5_30_B_YA,YA_2015_B,57.27,-4.92,13,57.27,-4.92,2.08510105946137,13.1794287648064,15.2645298242678
GA6_25_B_YA,YA_2015_B,57.27,-4.92,7,57.27,-4.92,-0.914898940538614,10.1794287648064,9.26452982426776
GA7_10_B_YA,YA_2015_B,57.27,-4.92,7,57.27,-4.92,-0.914898940538614,10.1794287648064,9.26452982426776
GL3_1_B_YA,YA_2015_B,56.91,-5.13,7,56.91,-5.13,-0.164113652742921,10.9302140526021,10.7661003998591
GL4_27_B_YA,YA_2015_B,56.91,-5.13,7,56.91,-5.13,-0.164113652742921,10.9302140526021,10.7661003998591
GL6_23_B_YA,YA_2015_B,56.91,-5.13,7,56.91,-5.13,-0.164113652742921,10.9302140526021,10.7661003998591
GL7_14_B_YA,YA_2015_B,56.91,-5.13,7,56.91,-5.13,-0.164113652742921,10.9302140526021,10.7661003998591
GL8_4_B_YA,YA_2015_B,56.91,-5.13,7,56.91,-5.13,-0.164113652742921,10.9302140526021,10.7661003998591
GT2_27_B_YA,YA_2015_B,57.05,-2.86,7,57.05,-2.86,-1.03237158070474,10.0619561246402,9.02958454393551
GT5_18_B_YA,YA_2015_B,57.05,-2.86,7,57.05,-2.86,-1.03237158070474,10.0619561246402,9.02958454393551
GT9_18_B_YA,YA_2015_B,57.05,-2.86,13,57.05,-2.86,1.96762841929525,13.0619561246403,15.0295845439355
RD10_11_B_YA,YA_2015_B,57.89,-4.98,7,57.89,-4.98,-0.703041379438815,10.3912863259062,9.68824494646736
RD2_11_B_YA,YA_2015_B,57.89,-4.98,7,57.89,-4.98,-0.703041379438815,10.3912863259062,9.68824494646736
RD7_7_B_YA,YA_2015_B,57.89,-4.98,7,57.89,-4.98,-0.703041379438815,10.3912863259062,9.68824494646736
RD8_11_B_YA,YA_2015_B,57.89,-4.98,7,57.89,-4.98,-0.703041379438815,10.3912863259062,9.68824494646736
RD9_4_B_YA,YA_2015_B,57.89,-4.98,13,57.89,-4.98,2.29695862056117,13.3912863259062,15.6882449464674
BE2_11_B_YA,YA_2016_B,57.63,-5.35,5,57.63,-5.35,-0.698017773666421,8.39276336356349,7.69474558989707
BE4_20_B_YA,YA_2016_B,57.63,-5.35,5,57.63,-5.35,-0.698017773666421,8.39276336356349,7.69474558989707
BE5_27_B_YA,YA_2016_B,57.63,-5.35,12,57.63,-5.35,2.80198222633357,11.8927633635635,14.6947455898971
BE7_12_B_YA,YA_2016_B,57.63,-5.35,5,57.63,-5.35,-0.698017773666421,8.39276336356349,7.69474558989707
BE8_4_B_YA,YA_2016_B,57.63,-5.35,5,57.63,-5.35,-0.698017773666421,8.39276336356349,7.69474558989707
GA10_20_B_YA,YA_2016_B,57.27,-4.92,12,57.27,-4.92,2.58264387393504,11.673425011165,14.2560688851
GA3_18_B_YA,YA_2016_B,57.27,-4.92,7,57.27,-4.92,0.082643873935047,9.17342501116497,9.25606888510002
GA5_30_B_YA,YA_2016_B,57.27,-4.92,7,57.27,-4.92,0.082643873935047,9.17342501116497,9.25606888510002
GA6_25_B_YA,YA_2016_B,57.27,-4.92,7,57.27,-4.92,0.082643873935047,9.17342501116497,9.25606888510002
GA7_10_B_YA,YA_2016_B,57.27,-4.92,5,57.27,-4.92,-0.917356126064948,8.17342501116496,7.25606888510002
GL3_1_B_YA,YA_2016_B,56.91,-5.13,5,56.91,-5.13,-0.420262541183871,8.67051859604603,8.25025605486216
GL4_27_B_YA,YA_2016_B,56.91,-5.13,5,56.91,-5.13,-0.420262541183871,8.67051859604603,8.25025605486216
GL6_23_B_YA,YA_2016_B,56.91,-5.13,7,56.91,-5.13,0.579737458816122,9.67051859604604,10.2502560548622
GL7_14_B_YA,YA_2016_B,56.91,-5.13,5,56.91,-5.13,-0.420262541183871,8.67051859604603,8.25025605486216
GL8_4_B_YA,YA_2016_B,56.91,-5.13,5,56.91,-5.13,-0.420262541183871,8.67051859604603,8.25025605486216
GT2_27_B_YA,YA_2016_B,57.05,-2.86,7,57.05,-2.86,0.289886328718104,9.38066746594802,9.67055379466612
GT5_18_B_YA,YA_2016_B,57.05,-2.86,5,57.05,-2.86,-0.710113671281889,8.38066746594801,7.67055379466612
GT9_18_B_YA,YA_2016_B,57.05,-2.86,7,57.05,-2.86,0.289886328718104,9.38066746594802,9.67055379466612
RD10_11_B_YA,YA_2016_B,57.89,-4.98,5,57.89,-4.98,-1.73829535631547,7.35248578091442,5.61419042459895
RD2_11_B_YA,YA_2016_B,57.89,-4.98,12,57.89,-4.98,1.7617046436845,10.8524857809144,12.6141904245989
RD7_7_B_YA,YA_2016_B,57.89,-4.98,5,57.89,-4.98,-1.73829535631547,7.35248578091442,5.61419042459895
RD8_11_B_YA,YA_2016_B,57.89,-4.98,12,57.89,-4.98,1.7617046436845,10.8524857809144,12.6141904245989
RD9_4_B_YA,YA_2016_B,57.89,-4.98,7,57.89,-4.98,-0.738295356315475,8.35248578091442,7.61419042459895
BE2_11_B_YA,YA_2017_B,57.63,-5.35,6,57.63,-5.35,0.00125492466993915,4.16287715398715,4.16413207865709
BE4_20_B_YA,YA_2017_B,57.63,-5.35,6,57.63,-5.35,0.00125492466993915,4.16287715398715,4.16413207865709
BE7_12_B_YA,YA_2017_B,57.63,-5.35,6,57.63,-5.35,0.00125492466993915,4.16287715398715,4.16413207865709
BE8_4_B_YA,YA_2017_B,57.63,-5.35,6,57.63,-5.35,0.00125492466993915,4.16287715398715,4.16413207865709
GA10_20_B_YA,YA_2017_B,57.27,-4.92,6,57.27,-4.92,0.193797944913396,4.35542017423061,4.54921811914401
GA3_18_B_YA,YA_2017_B,57.27,-4.92,6,57.27,-4.92,0.193797944913396,4.35542017423061,4.54921811914401
GA5_30_B_YA,YA_2017_B,57.27,-4.92,6,57.27,-4.92,0.193797944913396,4.35542017423061,4.54921811914401
GA6_25_B_YA,YA_2017_B,57.27,-4.92,6,57.27,-4.92,0.193797944913396,4.35542017423061,4.54921811914401
GA7_10_B_YA,YA_2017_B,57.27,-4.92,6,57.27,-4.92,0.193797944913396,4.35542017423061,4.54921811914401
GL3_1_B_YA,YA_2017_B,56.91,-5.13,6,56.91,-5.13,-0.11155654312141,4.0500656861958,3.93850914307439
GL4_27_B_YA,YA_2017_B,56.91,-5.13,6,56.91,-5.13,-0.11155654312141,4.0500656861958,3.93850914307439
GL6_23_B_YA,YA_2017_B,56.91,-5.13,6,56.91,-5.13,-0.11155654312141,4.0500656861958,3.93850914307439
GL7_14_B_YA,YA_2017_B,56.91,-5.13,6,56.91,-5.13,-0.11155654312141,4.0500656861958,3.93850914307439
GL8_4_B_YA,YA_2017_B,56.91,-5.13,6,56.91,-5.13,-0.11155654312141,4.0500656861958,3.93850914307439
GT2_27_B_YA,YA_2017_B,57.05,-2.86,6,57.05,-2.86,0.977995361272835,5.13961759059007,6.1176129518629
GT5_18_B_YA,YA_2017_B,57.05,-2.86,0,57.05,-2.86,-2.02200463872712,2.13961759059003,0.117612951862908
GT9_18_B_YA,YA_2017_B,57.05,-2.86,6,57.05,-2.86,0.977995361272835,5.13961759059007,6.1176129518629
RD10_11_B_YA,YA_2017_B,57.89,-4.98,6,57.89,-4.98,0.529957441708338,4.69157967102556,5.2215371127339
RD2_11_B_YA,YA_2017_B,57.89,-4.98,0,57.89,-4.98,-2.47004255829163,1.69157967102552,-0.778462887266108
RD7_7_B_YA,YA_2017_B,57.89,-4.98,6,57.89,-4.98,0.529957441708338,4.69157967102556,5.2215371127339
RD8_11_B_YA,YA_2017_B,57.89,-4.98,6,57.89,-4.98,0.529957441708338,4.69157967102556,5.2215371127339
RD9_4_B_YA,YA_2017_B,57.89,-4.98,6,57.89,-4.98,0.529957441708338,4.69157967102556,5.2215371127339
BE2_11_B_YA,YA_2018_B,57.63,-5.35,14,57.63,-5.35,1.40160756085754,13.2599129249712,14.6615204858287
BE4_20_B_YA,YA_2018_B,57.63,-5.35,7,57.63,-5.35,-2.09839243914242,9.75991292497116,7.66152048582874
BE5_27_B_YA,YA_2018_B,57.63,-5.35,7,57.63,-5.35,-2.09839243914242,9.75991292497116,7.66152048582874
BE7_12_B_YA,YA_2018_B,57.63,-5.35,14,57.63,-5.35,1.40160756085754,13.2599129249712,14.6615204858287
BE8_4_B_YA,YA_2018_B,57.63,-5.35,14,57.63,-5.35,1.40160756085754,13.2599129249712,14.6615204858287
GA10_20_B_YA,YA_2018_B,57.27,-4.92,7,57.27,-4.92,-2.18968058607917,9.66862477803442,7.47894419195525
GA3_18_B_YA,YA_2018_B,57.27,-4.92,11,57.27,-4.92,-0.18968058607919,11.6686247780344,11.4789441919553
GA5_30_B_YA,YA_2018_B,57.27,-4.92,14,57.27,-4.92,1.3103194139208,13.1686247780345,14.4789441919553
GA6_25_B_YA,YA_2018_B,57.27,-4.92,14,57.27,-4.92,1.3103194139208,13.1686247780345,14.4789441919553
GA7_10_B_YA,YA_2018_B,57.27,-4.92,14,57.27,-4.92,1.3103194139208,13.1686247780345,14.4789441919553
GL3_1_B_YA,YA_2018_B,56.91,-5.13,7,56.91,-5.13,-0.17863017637253,11.6796751877411,11.5010450113686
GL4_27_B_YA,YA_2018_B,56.91,-5.13,7,56.91,-5.13,-0.17863017637253,11.6796751877411,11.5010450113686
GL6_23_B_YA,YA_2018_B,56.91,-5.13,7,56.91,-5.13,-0.17863017637253,11.6796751877411,11.5010450113686
GL7_14_B_YA,YA_2018_B,56.91,-5.13,7,56.91,-5.13,-0.17863017637253,11.6796751877411,11.5010450113686
GL8_4_B_YA,YA_2018_B,56.91,-5.13,7,56.91,-5.13,-0.17863017637253,11.6796751877411,11.5010450113686
GT2_27_B_YA,YA_2018_B,57.05,-2.86,7,57.05,-2.86,-1.20190164604859,10.656403718065,9.45450207201642
GT5_18_B_YA,YA_2018_B,57.05,-2.86,7,57.05,-2.86,-1.20190164604859,10.656403718065,9.45450207201642
GT9_18_B_YA,YA_2018_B,57.05,-2.86,14,57.05,-2.86,2.29809835395137,14.156403718065,16.4545020720164
RD10_11_B_YA,YA_2018_B,57.89,-4.98,14,57.89,-4.98,1.28784418922375,13.1461495533374,14.4339937425612
RD2_11_B_YA,YA_2018_B,57.89,-4.98,14,57.89,-4.98,1.28784418922375,13.1461495533374,14.4339937425612
RD7_7_B_YA,YA_2018_B,57.89,-4.98,14,57.89,-4.98,1.28784418922375,13.1461495533374,14.4339937425612
RD8_11_B_YA,YA_2018_B,57.89,-4.98,7,57.89,-4.98,-2.21215581077622,9.64614955333737,7.43399374256115
RD9_4_B_YA,YA_2018_B,57.89,-4.98,7,57.89,-4.98,-2.21215581077622,9.64614955333737,7.43399374256115
BE2_11_B_YA,YA_2019_B,57.63,-5.35,6,57.63,-5.35,-1.39659504968025,8.6217992178102,7.22520416812995
BE4_20_B_YA,YA_2019_B,57.63,-5.35,7,57.63,-5.35,-0.896595049680245,9.1217992178102,8.22520416812996
BE5_27_B_YA,YA_2019_B,57.63,-5.35,18,57.63,-5.35,4.60340495031977,14.6217992178102,19.22520416813
BE7_12_B_YA,YA_2019_B,57.63,-5.35,6,57.63,-5.35,-1.39659504968025,8.6217992178102,7.22520416812995
BE8_4_B_YA,YA_2019_B,57.63,-5.35,7,57.63,-5.35,-0.896595049680245,9.1217992178102,8.22520416812996
GA10_20_B_YA,YA_2019_B,57.27,-4.92,7,57.27,-4.92,-0.842717146446993,9.17567712104347,8.33295997459647
GA3_18_B_YA,YA_2019_B,57.27,-4.92,9,57.27,-4.92,0.157282853553006,10.1756771210435,10.3329599745965
GA5_30_B_YA,YA_2019_B,57.27,-4.92,18,57.27,-4.92,4.65728285355302,14.6756771210434,19.3329599745965
GA6_25_B_YA,YA_2019_B,57.27,-4.92,7,57.27,-4.92,-0.842717146446993,9.17567712104347,8.33295997459647
GA7_10_B_YA,YA_2019_B,57.27,-4.92,9,57.27,-4.92,0.157282853553006,10.1756771210435,10.3329599745965
GL3_1_B_YA,YA_2019_B,56.91,-5.13,7,56.91,-5.13,-0.378353872783461,9.64004039470699,9.26168652192353
GL4_27_B_YA,YA_2019_B,56.91,-5.13,7,56.91,-5.13,-0.378353872783461,9.64004039470699,9.26168652192353
GL6_23_B_YA,YA_2019_B,56.91,-5.13,7,56.91,-5.13,-0.378353872783461,9.64004039470699,9.26168652192353
GL7_14_B_YA,YA_2019_B,56.91,-5.13,7,56.91,-5.13,-0.378353872783461,9.64004039470699,9.26168652192353
GL8_4_B_YA,YA_2019_B,56.91,-5.13,7,56.91,-5.13,-0.378353872783461,9.64004039470699,9.26168652192353
GT2_27_B_YA,YA_2019_B,57.05,-2.86,13,57.05,-2.86,2.09203599016272,12.1104302576531,14.2024662478159
GT5_18_B_YA,YA_2019_B,57.05,-2.86,7,57.05,-2.86,-0.907964009837295,9.11043025765315,8.20246624781586
GT9_18_B_YA,YA_2019_B,57.05,-2.86,6,57.05,-2.86,-1.4079640098373,8.61043025765315,7.20246624781586
RD10_11_B_YA,YA_2019_B,57.89,-4.98,18,57.89,-4.98,3.96244447481323,13.9808387423036,17.9432832171169
RD2_11_B_YA,YA_2019_B,57.89,-4.98,7,57.89,-4.98,-1.5375555251868,8.48083874230366,6.94328321711687
RD7_7_B_YA,YA_2019_B,57.89,-4.98,7,57.89,-4.98,-1.5375555251868,8.48083874230366,6.94328321711687
RD8_11_B_YA,YA_2019_B,57.89,-4.98,7,57.89,-4.98,-1.5375555251868,8.48083874230366,6.94328321711687
RD9_4_B_YA,YA_2019_B,57.89,-4.98,9,57.89,-4.98,-0.537555525186793,9.48083874230366,8.94328321711687
BE5_1_A_YA,YA_2015_A,57.63,-5.35,7,57.63,-5.35,-1.74771584027295,5.4383856275311,3.69066978725815
BE9_30_A_YA,YA_2015_A,57.63,-5.35,14,57.63,-5.35,1.752284159727,8.93838562753115,10.6906697872582
GA1_23_A_YA,YA_2015_A,57.27,-4.92,7,57.27,-4.92,-0.853023893419802,6.33307757438428,5.48005368096448
GA3_15_A_YA,YA_2015_A,57.27,-4.92,7,57.27,-4.92,-0.853023893419802,6.33307757438428,5.48005368096448
GA5_19_A_YA,YA_2015_A,57.27,-4.92,7,57.27,-4.92,-0.853023893419802,6.33307757438428,5.48005368096448
GA7_20_A_YA,YA_2015_A,57.27,-4.92,13,57.27,-4.92,2.14697610658015,9.33307757438432,11.4800536809645
GA8_20_A_YA,YA_2015_A,57.27,-4.92,13,57.27,-4.92,2.14697610658015,9.33307757438432,11.4800536809645
GA9_11_A_YA,YA_2015_A,57.27,-4.92,7,57.27,-4.92,-0.853023893419802,6.33307757438428,5.48005368096448
GL1_11_A_YA,YA_2015_A,56.91,-5.13,7,56.91,-5.13,-0.584604335607833,6.60149713219626,6.01689279658842
GL2_12_A_YA,YA_2015_A,56.91,-5.13,13,56.91,-5.13,2.41539566439213,9.6014971321963,12.0168927965884
GL3_18_A_YA,YA_2015_A,56.91,-5.13,7,56.91,-5.13,-0.584604335607833,6.60149713219626,6.01689279658842
GL4_30_A_YA,YA_2015_A,56.91,-5.13,7,56.91,-5.13,-0.584604335607833,6.60149713219626,6.01689279658842
GL6_27_A_YA,YA_2015_A,56.91,-5.13,7,56.91,-5.13,-0.584604335607833,6.60149713219626,6.01689279658842
GL7_12_A_YA,YA_2015_A,56.91,-5.13,7,56.91,-5.13,-0.584604335607833,6.60149713219626,6.01689279658842
GT1_11_A_YA,YA_2015_A,57.05,-2.86,7,57.05,-2.86,-1.01001297344459,6.1760884943595,5.16607552091491
GT5_20_A_YA,YA_2015_A,57.05,-2.86,7,57.05,-2.86,-1.01001297344459,6.1760884943595,5.16607552091491
GT6_27_A_YA,YA_2015_A,57.05,-2.86,13,57.05,-2.86,1.98998702655538,9.17608849435954,11.1660755209149
GT7_11_A_YA,YA_2015_A,57.05,-2.86,13,57.05,-2.86,1.98998702655538,9.17608849435954,11.1660755209149
GT8_1_A_YA,YA_2015_A,57.05,-2.86,7,57.05,-2.86,-1.01001297344459,6.1760884943595,5.16607552091491
GT9_4_A_YA,YA_2015_A,57.05,-2.86,7,57.05,-2.86,-1.01001297344459,6.1760884943595,5.16607552091491
RD1_2_A_YA,YA_2015_A,57.89,-4.98,7,57.89,-4.98,-1.26374422092371,5.92235724688036,4.65861302595665
RD10_30_A_YA,YA_2015_A,57.89,-4.98,13,57.89,-4.98,1.73625577907625,8.92235724688041,10.6586130259567
RD2_20_A_YA,YA_2015_A,57.89,-4.98,13,57.89,-4.98,1.73625577907625,8.92235724688041,10.6586130259567
RD3_23_A_YA,YA_2015_A,57.89,-4.98,7,57.89,-4.98,-1.26374422092371,5.92235724688036,4.65861302595665
RD5_18_A_YA,YA_2015_A,57.89,-4.98,7,57.89,-4.98,-1.26374422092371,5.92235724688036,4.65861302595665
BE5_1_A_YA,YA_2016_A,57.63,-5.35,5,57.63,-5.35,-0.499952375416884,8.54985714847122,8.04990477305434
BE9_30_A_YA,YA_2016_A,57.63,-5.35,7,57.63,-5.35,0.500047624583113,9.54985714847123,10.0499047730543
GA1_23_A_YA,YA_2016_A,57.27,-4.92,7,57.27,-4.92,0.25306444234399,9.3028739662321,9.55593840857609
GA3_15_A_YA,YA_2016_A,57.27,-4.92,12,57.27,-4.92,2.75306444234399,11.8028739662321,14.5559384085761
GA5_19_A_YA,YA_2016_A,57.27,-4.92,5,57.27,-4.92,-0.746935557656006,8.3028739662321,7.55593840857609
GA7_20_A_YA,YA_2016_A,57.27,-4.92,5,57.27,-4.92,-0.746935557656006,8.3028739662321,7.55593840857609
GA8_20_A_YA,YA_2016_A,57.27,-4.92,5,57.27,-4.92,-0.746935557656006,8.3028739662321,7.55593840857609
GA9_11_A_YA,YA_2016_A,57.27,-4.92,5,57.27,-4.92,-0.746935557656006,8.3028739662321,7.55593840857609
GL1_11_A_YA,YA_2016_A,56.91,-5.13,5,56.91,-5.13,-0.168430661608178,8.88137886227993,8.71294820067175
GL2_12_A_YA,YA_2016_A,56.91,-5.13,5,56.91,-5.13,-0.168430661608178,8.88137886227993,8.71294820067175
GL3_18_A_YA,YA_2016_A,56.91,-5.13,5,56.91,-5.13,-0.168430661608178,8.88137886227993,8.71294820067175
GL4_30_A_YA,YA_2016_A,56.91,-5.13,5,56.91,-5.13,-0.168430661608178,8.88137886227993,8.71294820067175
GL6_27_A_YA,YA_2016_A,56.91,-5.13,5,56.91,-5.13,-0.168430661608178,8.88137886227993,8.71294820067175
GL7_12_A_YA,YA_2016_A,56.91,-5.13,7,56.91,-5.13,0.831569338391819,9.88137886227994,10.7129482006718
GT1_11_A_YA,YA_2016_A,57.05,-2.86,12,57.05,-2.86,2.416457896816,11.4662674207041,13.8827253175201
GT5_20_A_YA,YA_2016_A,57.05,-2.86,5,57.05,-2.86,-1.08354210318399,7.96626742070411,6.88272531752012
GT6_27_A_YA,YA_2016_A,57.05,-2.86,7,57.05,-2.86,-0.0835421031839951,8.96626742070412,8.88272531752012
GT7_11_A_YA,YA_2016_A,57.05,-2.86,5,57.05,-2.86,-1.08354210318399,7.96626742070411,6.88272531752012
GT8_1_A_YA,YA_2016_A,57.05,-2.86,12,57.05,-2.86,2.416457896816,11.4662674207041,13.8827253175201
GT9_4_A_YA,YA_2016_A,57.05,-2.86,2,57.05,-2.86,-2.58354210318399,6.46626742070411,3.88272531752012
RD1_2_A_YA,YA_2016_A,57.89,-4.98,12,57.89,-4.98,1.89867093710448,10.9484804609926,12.8471513980971
RD10_30_A_YA,YA_2016_A,57.89,-4.98,7,57.89,-4.98,-0.601329062895514,8.44848046099259,7.84715139809708
RD2_20_A_YA,YA_2016_A,57.89,-4.98,12,57.89,-4.98,1.89867093710448,10.9484804609926,12.8471513980971
RD3_23_A_YA,YA_2016_A,57.89,-4.98,5,57.89,-4.98,-1.60132906289551,7.44848046099259,5.84715139809708
RD5_18_A_YA,YA_2016_A,57.89,-4.98,5,57.89,-4.98,-1.60132906289551,7.44848046099259,5.84715139809708
BE5_1_A_YA,YA_2017_A,57.63,-5.35,6,57.63,-5.35,0.00288955407661629,5.75412484344455,5.75701439752116
BE9_30_A_YA,YA_2017_A,57.63,-5.35,6,57.63,-5.35,0.00288955407661629,5.75412484344455,5.75701439752116
GA1_23_A_YA,YA_2017_A,57.27,-4.92,6,57.27,-4.92,0.185930696056665,5.93716598542462,6.12309668148128
GA3_15_A_YA,YA_2017_A,57.27,-4.92,6,57.27,-4.92,0.185930696056665,5.93716598542462,6.12309668148128
GA5_19_A_YA,YA_2017_A,57.27,-4.92,6,57.27,-4.92,0.185930696056665,5.93716598542462,6.12309668148128
GA7_20_A_YA,YA_2017_A,57.27,-4.92,6,57.27,-4.92,0.185930696056665,5.93716598542462,6.12309668148128
GA8_20_A_YA,YA_2017_A,57.27,-4.92,6,57.27,-4.92,0.185930696056665,5.93716598542462,6.12309668148128
GA9_11_A_YA,YA_2017_A,57.27,-4.92,6,57.27,-4.92,0.185930696056665,5.93716598542462,6.12309668148128
GL1_11_A_YA,YA_2017_A,56.91,-5.13,6,56.91,-5.13,0.392972106997726,6.14420739636571,6.53717950336344
GL2_12_A_YA,YA_2017_A,56.91,-5.13,6,56.91,-5.13,0.392972106997726,6.14420739636571,6.53717950336344
GL3_18_A_YA,YA_2017_A,56.91,-5.13,0,56.91,-5.13,-2.60702789300209,3.14420739636553,0.537179503363439
